;floor;price;operation;size;exterior;rooms;bathrooms;latitude;longitude;newDevelopment;hasLift;topNewDevelopment;isParkingSpaceIncludedInPrice;numero_bancos_cercanos;numero_starbucks_cercanos;numero_atractivos_cercanos;numero_buenasmigas_cercanos;numero_clubesnocturnos_cercanos;numero_mcdonalds_cercanos;numero_metro_cercanos;numero_parking_cercanos;numero_parkingbici_cercanos;numero_parques_cercanos;numero_playas_cercanos;numero_santagloria_cercanos;numero_vivari_cercanos;num_airbnbs_500;media_precios_airbnbs_500;log_price;price_m2;log_price_m2;propertyType_chalet;propertyType_duplex;propertyType_flat;propertyType_penthouse;status_good;status_newdevelopment;num_airbnbs_500_mas_de_cero;media_precios_airbnbs_500_mas_de_cero;numero_bancos_cercanos_mas_de_cero;numero_starbucks_cercanos_mas_de_cero;numero_atractivos_cercanos_mas_de_cero;numero_buenasmigas_cercanos_mas_de_cero;numero_clubesnocturnos_cercanos_mas_de_cero;numero_mcdonalds_cercanos_mas_de_cero;numero_metro_cercanos_mas_de_cero;numero_parking_cercanos_mas_de_cero;numero_parkingbici_cercanos_mas_de_cero;numero_parques_cercanos_mas_de_cero;numero_playas_cercanos_mas_de_cero;numero_santagloria_cercanos_mas_de_cero;numero_vivari_cercanos_mas_de_cero;district;neighborhood
13430;0;2500;rent;110;1;3;1;413.954.827;2.199.099;0;0;0;0;1;0;0;0;1;0;1;2;71;9;0;0;0;139;134.329.879.646.018;782.404.601.085.629;227.272.727.272.727;312.356.564.506.388;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;Sant Mart�;El Poblenou
13431;0;2700;rent;65;1;2;1;413.946.086;22.004.399;0;0;0;0;0;0;0;0;1;1;0;6;72;8;0;0;0;117;155.249.183.333.333;790.100.705.199.242;415.384.615.384.615;372.661.978.209.678;0;0;1;0;1;0;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;Sant Mart�;El Poblenou
13432;0;2500;rent;80;1;2;1;413.992.131;2.157.597;0;1;0;0;19;2;4;1;1;2;2;47;85;1;0;0;1;784;141.773.488.789.238;782.404.601.085.629;31.25;344.201.937.618.241;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Gr����;Vila de Gr����
13433;0;2500;rent;90;1;2;1;413.766.093;21.782.766;0;1;0;0;1;1;6;0;4;1;1;11;36;1;0;0;0;619;122.888.133.333.333;782.404.601.085.629;277.777.777.777.778;332.423.634.052.603;0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;El G����
13434;0;2600;rent;140;1;3;2;413.806.866;21.821.851;0;1;0;0;8;0;10;0;3;1;3;4;46;4;0;0;0;983;118.174.710.799.439;786.326.672.400.957;185.714.285.714.286;292.162.430.140.027;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;El G����
13435;3;2500;rent;78;1;2;1;413.833.558;21.709.877;0;0;0;0;20;3;29;1;2;2;12;4;97;7;0;0;0;1337;118.614.120.229.008;782.404.601.085.629;320.512.820.512.821;34.673.371.841.667;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;Ciutat Vella;El G����
13436;1;2800;rent;180;1;4;3;413.881.968;21.780.649;0;1;0;0;12;1;22;2;1;0;4;11;102;4;0;0;2;1144;116.043.095.547.533;79.373.746.961.633;155.555.555.555.556;274.441.784.527.308;0;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
13437;0;2600;rent;120;1;2;2;414.049.014;22.004.321;0;1;0;0;9;0;3;0;0;0;5;3;76;15;0;0;0;167;108.423.402.857.143;786.326.672.400.957;216.666.666.666.667;307.577.498.122.753;0;0;1;0;1;0;1;1;1;0;1;0;0;0;1;1;1;1;0;0;0;Sant Mart�;El Poblenou
13438;0;2900;rent;109;1;3;2;413.923.813;21.782.561;0;1;0;0;11;0;6;1;1;0;3;12;99;5;0;0;2;757;139.388.831.634.446;797.246.601.597.457;26.605.504.587.156;328.111.813.374.542;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;1;Eixample;El Fort Pienc
13439;0;2800;rent;83;1;2;2;413.887.895;21.940.901;0;1;0;0;2;0;12;0;1;0;5;10;55;17;0;0;0;111;177.707.277.419.355;79.373.746.961.633;337.349.397.590.361;35.185.340.883.667;0;0;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;0;Sant Mart�;La Vila Ol������mpica del Pob
13440;1;2500;rent;115;1;4;2;414.021.566;22.043.529;0;1;0;0;8;0;0;0;0;0;1;2;77;15;0;0;0;314;129.825.366.666.667;782.404.601.085.629;217.391.304.347.826;307.911.388.249.304;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;Sant Mart�;El Poblenou
13441;4;2500;rent;74;1;2;2;413.796.294;21.889.295;0;0;0;0;4;0;3;1;3;1;1;6;53;3;0;0;0;432;819.133.627.118.644;782.404.601.085.629;337.837.837.837.838;351.998.091.765.212;0;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;Ciutat Vella;La Barceloneta
13442;2;2500;rent;128;1;3;2;413.883.204;21.701.312;0;1;0;0;20;3;7;1;4;2;25;12;94;3;0;0;1;1075;170.120.015.260.116;782.404.601.085.629;1.953.125;297.201.574.693.668;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Eixample;La Dreta de l'Eixample
13443;5;2900;rent;100;1;3;2;413.887.953;21.267.291;0;1;0;1;18;2;1;0;0;1;7;9;40;10;0;1;1;57;110.165.276.595.745;797.246.601.597.457;29;336.729.582.998.647;0;0;1;0;1;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;Les Corts;Pedralbes
13444;0;2750;rent;92;1;3;2;4.138.936;21.667.615;0;1;0;0;21;5;11;0;3;2;40;12;89;5;0;0;1;929;19.793.364.496.124;791.935.619.066.062;298.913.043.478.261;339.756.761.361.158;0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;Eixample;La Dreta de l'Eixample
13445;0;2700;rent;117;1;2;1;413.931.313;21.738.866;0;0;0;0;14;0;4;1;1;0;3;14;106;5;0;0;2;946;163.149.052.324.037;790.100.705.199.242;230.769.230.769.231;313.883.311.719.466;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;1;Eixample;La Dreta de l'Eixample
13446;0;2550;rent;88;1;2;1;413.936.907;21.748.002;0;0;0;0;11;0;2;1;1;0;3;13;108;5;0;0;3;937;158.927.566.885.677;784.384.863.815.247;289.772.727.272.727;336.651.182.367.427;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;1;Eixample;La Dreta de l'Eixample
13447;2;2440;rent;53;1;2;1;413.750.996;21.610.283;0;1;0;0;7;0;2;1;2;0;1;11;71;5;0;0;1;881;108.414.107.605.634;779.975.331.828.725;460.377.358.490.566;382.946.140.473.513;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;1;Eixample;Sant Antoni
13448;0.5;2750;rent;70;1;2;1;414.065.333;21.750.236;0;1;0;0;12;1;3;1;0;1;3;11;83;2;0;0;2;874;16.638.067.739.251;791.935.619.066.062;392.857.142.857.143;367.086.094.861.126;0;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;Eixample;La Sagrada Fam����
13449;1;2995;rent;122;1;3;3;413.986.549;2.164.078;0;1;0;0;22;1;6;1;1;0;3;17;70;2;0;0;3;721;148.181.076.518.883;800.469.951.054.955;245.491.803.278.689;320.067.846.581.629;0;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;Eixample;La Dreta de l'Eixample
13450;2;2750;rent;98;1;3;3;413.917.548;2.125.666;0;1;0;0;18;0;0;0;0;0;3;6;23;14;0;0;0;61;116.006.996.226.415;791.935.619.066.062;280.612.244.897.959;333.438.871.199.005;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;Sarri������-Sant Ge;Sarri�
13451;5;2725;rent;86;1;1;1;413.964.968;21.603.639;0;1;0;0;17;2;6;2;3;1;3;26;83;2;0;0;1;796;16.900.963.001.443;791.022.370.709.734;316.860.465.116.279;345.587.641.084.384;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Eixample;La Dreta de l'Eixample
13452;0;2500;rent;107;1;2;2;413.830.447;21.837.508;0;0;0;0;7;0;19;0;3;1;3;7;72;3;0;0;0;949;112.946.255.172.414;782.404.601.085.629;233.644.859.813.084;315.121.717.639.439;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
13453;0.5;2405;rent;63;1;2;1;414.010.644;21.209.985;0;1;0;0;2;0;0;0;0;0;2;6;18;9;0;2;0;19;105.413.107.692.308;778.530.518.253.986;381.746.031.746.032;364.217.045.614.833;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;Sarri������-Sant Ge;Sarri�
13454;2;2750;rent;92;1;3;2;41.391.276;21.639.735;0;1;0;0;14;3;13;1;2;1;28;9;76;4;0;0;0;882;193.672.924.719.101;791.935.619.066.062;298.913.043.478.261;339.756.761.361.158;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;Eixample;La Dreta de l'Eixample
13455;2;2650;rent;52;0;1;1;413.821.432;21.505.693;0;1;0;0;6;0;1;0;4;0;1;5;75;5;0;0;1;601;121.756.686.652.977;788.231.491.898.027;509.615.384.615.385;393.107.120.039.884;0;0;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;1;Eixample;La Nova Esquerra de l'Eixample
13456;3;3000;rent;80;1;1;1;413.849.955;21.843.208;0;1;0;0;6;0;22;0;1;1;3;7;85;3;0;0;0;794;109.792.277.580.071;800.636.756.765.025;37.5;362.434.093.297.637;0;0;0;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
13457;5;2625;rent;70;1;2;2;41.399.175;21.572.368;0;1;0;0;20;2;4;1;1;2;3;50;85;1;0;0;1;773;141.711.212.669.683;787.283.617.502.572;37.5;362.434.093.297.637;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Gr����;Vila de Gr����
13458;2;2550;rent;50;1;1;1;413.962.126;21.785.072;0;1;0;0;11;0;0;0;1;0;3;15;105;4;0;0;4;641;136.809.490.135.396;784.384.863.815.247;51;393.182.563.272.433;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1;Eixample;El Fort Pienc
13459;3;2500;rent;70;1;1;1;413.809.631;21.638.662;0;1;0;0;9;1;9;1;2;0;3;10;89;9;0;0;0;1153;10.999.622.962.963;782.404.601.085.629;357.142.857.142.857;357.555.076.880.693;0;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;Ciutat Vella;El Raval
13460;1;2650;rent;50;1;1;1;413.962.126;21.785.072;0;1;0;0;11;0;0;0;1;0;3;15;105;4;0;0;4;641;136.809.490.135.396;788.231.491.898.027;53;397.029.191.355.212;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1;Eixample;El Fort Pienc
13461;0;2650;rent;70;1;1;1;413.989.804;21.573.993;0;1;0;0;20;2;4;1;1;2;2;51;86;1;0;0;1;770;142.412.183.030.303;788.231.491.898.027;378.571.428.571.429;363.381.967.693.091;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Gr����;Vila de Gr����
13462;0.5;2650;rent;70;1;1;1;413.989.804;21.573.993;0;1;0;0;20;2;4;1;1;2;2;51;86;1;0;0;1;770;142.412.183.030.303;788.231.491.898.027;378.571.428.571.429;363.381.967.693.091;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Gr����;Vila de Gr����
13463;2;2700;rent;50;1;1;1;413.962.126;21.785.072;0;1;0;0;11;0;0;0;1;0;3;15;105;4;0;0;4;641;136.809.490.135.396;790.100.705.199.242;54;398.898.404.656.427;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1;Eixample;El Fort Pienc
13464;0.5;2700;rent;80;1;1;2;414.010.652;21.692.976;0;1;0;0;16;1;4;1;1;1;2;14;77;8;0;1;2;693;149.996.346.711.636;790.100.705.199.242;33.75;351.898.041.731.854;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;Eixample;La Dreta de l'Eixample
13465;0;2600;rent;80;1;2;2;4.140.165;21.768.054;0;1;0;0;6;1;4;1;1;1;3;15;75;8;0;0;2;834;155.545.041.269.841;786.326.672.400.957;32.5;348.124.008.933.569;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Eixample;La Sagrada Fam����
13466;0;3000;rent;70;1;1;2;413.853.263;21.844.959;0;1;0;0;6;0;23;0;1;1;2;7;80;3;0;0;0;767;110.055.380.260.708;800.636.756.765.025;428.571.428.571.429;375.787.232.560.089;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
13467;2;2625;rent;70;1;1;1;413.853.632;21.846.702;0;1;0;0;6;0;23;0;1;1;2;7;78;3;0;0;0;748;107.231.767.370.442;787.283.617.502.572;37.5;362.434.093.297.637;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
13468;0.5;2625;rent;65;1;1;1;413.853.632;21.846.702;0;1;0;0;6;0;23;0;1;1;2;7;78;3;0;0;0;748;107.231.767.370.442;787.283.617.502.572;403.846.153.846.154;369.844.890.513.009;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
13469;1;2650;rent;50;1;1;1;413.962.126;21.785.072;0;1;0;0;11;0;0;0;1;0;3;15;105;4;0;0;4;641;136.809.490.135.396;788.231.491.898.027;53;397.029.191.355.212;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1;Eixample;El Fort Pienc
13470;3;2800;rent;50;1;1;1;413.962.126;21.785.072;0;1;0;0;11;0;0;0;1;0;3;15;105;4;0;0;4;641;136.809.490.135.396;79.373.746.961.633;56;402.535.169.073.515;0;0;0;1;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1;Eixample;El Fort Pienc
13471;0.5;2700;rent;80;1;1;2;414.010.652;21.692.976;0;1;0;0;16;1;4;1;1;1;2;14;77;8;0;1;2;693;149.996.346.711.636;790.100.705.199.242;33.75;351.898.041.731.854;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;Eixample;La Dreta de l'Eixample
13472;3;3000;rent;80;1;1;1;413.849.955;21.843.208;0;1;0;0;6;0;22;0;1;1;3;7;85;3;0;0;0;794;109.792.277.580.071;800.636.756.765.025;37.5;362.434.093.297.637;0;0;0;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
13473;0.5;2625;rent;65;1;1;1;413.853.632;21.846.702;0;1;0;0;6;0;23;0;1;1;2;7;78;3;0;0;0;748;107.231.767.370.442;787.283.617.502.572;403.846.153.846.154;369.844.890.513.009;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
13474;4;2500;rent;60;1;1;1;413.924.229;21.655.637;0;1;0;0;20;2;13;1;2;1;28;10;90;3;0;1;0;891;190.097.201.650.619;782.404.601.085.629;416.666.666.666.667;372.970.144.863.419;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;Eixample;La Dreta de l'Eixample
13475;0;2700;rent;70;1;2;2;413.898.388;21.411.584;0;1;0;1;18;1;0;1;3;1;4;8;63;12;0;0;2;176;10.770.601.459.854;790.100.705.199.242;385.714.285.714.286;365.251.180.994.306;0;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;Les Corts;Les Corts
13476;0;3000;rent;70;1;1;2;413.853.263;21.844.959;0;1;0;0;6;0;23;0;1;1;2;7;80;3;0;0;0;767;110.055.380.260.708;800.636.756.765.025;428.571.428.571.429;375.787.232.560.089;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
13477;0;2500;rent;50;1;1;1;414.303.168;21.751.556;0;0;0;0;4;0;0;0;0;0;1;8;11;10;0;0;1;72;798.637.660.377.358;782.404.601.085.629;50;391.202.300.542.815;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;0;1;Nou Barris;Porta
13478;1;2850;rent;65;1;1;1;413.853.632;21.846.702;0;1;0;0;6;0;23;0;1;1;2;7;78;3;0;0;0;748;107.231.767.370.442;79.550.742.732.627;438.461.538.461.538;378.068.700.336.706;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
13479;0;2600;rent;80;1;2;2;4.140.165;21.768.054;0;1;0;0;6;1;4;1;1;1;3;15;75;8;0;0;2;834;155.545.041.269.841;786.326.672.400.957;32.5;348.124.008.933.569;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Eixample;La Sagrada Fam����
13480;0;2850;rent;75;1;2;2;414.089.267;21.377.444;0;1;0;0;8;0;1;1;0;0;4;9;10;8;0;0;1;89;823.156.642.857.143;79.550.742.732.627;38;363.758.615.972.639;0;0;1;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;0;0;1;Sarri������-Sant Ge;El Putxet i el Farr�
13481;1;2650;rent;50;1;1;1;413.962.126;21.785.072;0;1;0;0;11;0;0;0;1;0;3;15;105;4;0;0;4;641;136.809.490.135.396;788.231.491.898.027;53;397.029.191.355.212;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1;Eixample;El Fort Pienc
13482;2;2650;rent;50;1;1;1;413.962.126;21.785.072;0;1;0;0;11;0;0;0;1;0;3;15;105;4;0;0;4;641;136.809.490.135.396;788.231.491.898.027;53;397.029.191.355.212;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1;Eixample;El Fort Pienc
13483;1;2650;rent;50;1;1;1;413.962.126;21.785.072;0;1;0;0;11;0;0;0;1;0;3;15;105;4;0;0;4;641;136.809.490.135.396;788.231.491.898.027;53;397.029.191.355.212;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1;Eixample;El Fort Pienc
13484;5;2625;rent;70;1;2;2;41.399.175;21.572.368;0;1;0;0;20;2;4;1;1;2;3;50;85;1;0;0;1;773;141.711.212.669.683;787.283.617.502.572;37.5;362.434.093.297.637;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Gr����;Vila de Gr����
13485;0;2650;rent;130;1;2;2;413.943.244;22.000.144;0;1;0;0;0;0;0;0;1;1;0;7;77;7;0;0;0;118;153.229;788.231.491.898.027;203.846.153.846.154;301.478.046.852.469;0;0;1;0;1;0;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;Sant Mart�;El Poblenou
13486;0;2500;rent;35;1;0;1;413.843.726;21.643.954;0;0;0;0;9;2;8;2;6;1;4;10;102;6;0;0;1;1090;137.919.429.942.857;782.404.601.085.629;714.285.714.285.714;426.869.794.936.688;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Ciutat Vella;El Raval
13487;1;2800;rent;125;1;3;2;413.991.123;2.149.557;0;1;0;0;17;0;1;0;5;1;4;61;44;2;0;0;0;367;121.341.895.819.936;79.373.746.961.633;22.4;310.906.095.886.099;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Sarri������-Sant Ge;Sant Gervasi - Galvany
13488;0;2500;rent;35;1;0;1;414.313.689;21.884.662;0;0;0;0;3;0;1;0;0;0;16;6;34;5;0;0;0;42;526.747.741.935.484;782.404.601.085.629;714.285.714.285.714;426.869.794.936.688;0;0;0;0;1;0;1;1;1;0;1;0;0;0;1;1;1;1;0;0;0;Sant Andreu;Sant Andreu
13489;3;2850;rent;95;1;3;2;413.991.123;2.149.557;0;1;0;0;17;0;1;0;5;1;4;61;44;2;0;0;0;367;121.341.895.819.936;79.550.742.732.627;30;340.119.738.166.216;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Sarri������-Sant Ge;Sant Gervasi - Galvany
13490;1;2551;rent;54;1;1;1;413.943.276;21.446.984;0;1;0;0;27;0;1;1;5;1;2;23;63;5;0;0;1;298;131.458.125.373.134;784.424.071.814.181;472.407.407.407.407;385.525.667.157.754;0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;Sarri������-Sant Ge;Sant Gervasi - Galvany
13491;2;2551;rent;51;1;1;1;413.943.276;21.446.984;0;1;0;0;27;0;1;1;5;1;2;23;63;5;0;0;1;298;131.458.125.373.134;784.424.071.814.181;500.196.078.431.373;391.241.508.541.749;0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;Sarri������-Sant Ge;Sant Gervasi - Galvany
13492;2;2500;rent;49;1;1;1;413.943.276;21.446.984;0;1;0;0;27;0;1;1;5;1;2;23;63;5;0;0;1;298;131.458.125.373.134;782.404.601.085.629;510.204.081.632.653;393.222.571.274.567;0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;Sarri������-Sant Ge;Sant Gervasi - Galvany
13493;3;2935;rent;84;1;2;2;414.004.617;21.497.947;0;1;0;0;14;0;1;0;1;1;4;45;41;3;0;0;0;416;110.487.796.629.214;79.844.627.322.622;349.404.761.904.762;355.364.593.341.888;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Gr����;Vila de Gr����
13494;3;2990;rent;84;1;3;2;41.388.234;21.729.548;0;1;0;0;20;4;10;1;3;2;19;9;91;5;0;0;3;1140;153.561.702.176.403;800.302.866.638.473;355.952.380.952.381;357.221.186.754.142;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
13495;3;3000;rent;90;1;3;2;414.053.363;22.041.908;0;1;0;0;4;0;1;0;0;0;3;3;73;14;0;0;0;212;121.351.128.323.699;800.636.756.765.025;333.333.333.333.333;350.655.789.731.998;0;0;1;0;1;0;1;1;1;0;1;0;0;0;1;1;1;1;0;0;0;Sant Mart�;El Poblenou
13496;1;2435;rent;55;1;2;2;413.883.525;21.725.358;0;1;0;0;20;3;9;1;3;2;19;12;91;3;0;0;2;1132;157.984.491.284.404;779.770.203.551.669;442.727.272.727.273;379.036.885.028.422;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
13497;4;2675;rent;65;1;1;1;41.380.998;21.844.111;0;1;0;0;9;0;7;0;2;1;2;7;53;3;0;0;0;761;110.322.873.126.143;789.170.465.933.011;411.538.461.538.462;371.731.738.943.447;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;0
13498;1;2815;rent;60;1;2;2;414.003.388;21.600.447;0;1;0;0;16;1;3;1;1;0;1;19;76;1;0;0;1;844;136.662.722.670.376;794.271.754.057.379;469.166.666.666.667;384.837.297.835.169;0;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;Gr����;Vila de Gr����
13499;4;2603;rent;50;1;1;1;413.812.367;21.845.949;0;1;0;0;9;0;8;0;2;1;2;8;54;3;0;0;0;765;110.303.452.252.252;786.441.990.499.457;52.06;395.239.689.956.642;0;0;0;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;0
13500;3;2520;rent;75;0;2;2;413.838.219;21.537.428;0;1;0;0;10;0;0;0;5;0;1;11;86;6;0;0;2;661;129.174.583.804.143;783.201.418.050.547;33.6;351.452.606.696.916;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1;Eixample;La Nova Esquerra de l'Eixample
13501;4;2700;rent;70;1;2;1;414.109.501;21.585.139;0;1;0;0;10;0;1;0;1;0;0;7;19;1;0;0;0;150;106.939.351.260.504;790.100.705.199.242;385.714.285.714.286;365.251.180.994.306;0;0;1;0;1;0;1;1;1;0;1;0;1;0;0;1;1;1;0;0;0;Gr����;Vila de Gr����
13502;3;2670;rent;65;1;2;2;413.845.112;21.518.567;0;1;0;0;6;0;0;1;5;0;1;9;89;6;0;0;2;562;12.490.016.069.869;78.898.337.513.943;410.769.230.769.231;371.544.648.149.866;0;0;1;0;1;0;1;1;1;0;0;1;1;0;1;1;1;1;0;0;1;Eixample;La Nova Esquerra de l'Eixample
13503;4;2605;rent;64;1;2;2;413.819.024;21.625.409;0;1;0;0;8;1;7;1;3;0;4;10;80;6;0;0;1;1130;118.860.272.359.551;786.518.795.418.747;40.703.125;37.063.048.708.278;0;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;Eixample;Sant Antoni
13504;6;2855;rent;95;1;2;2;413.828.123;21.521.502;0;1;0;0;8;0;0;0;5;0;1;6;90;6;0;0;2;690;124.951.878.571.429;795.682.712.209.011;300.526.315.789.474;340.295.023.048.957;0;0;0;1;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1;Eixample;La Nova Esquerra de l'Eixample
13505;0;2700;rent;96;1;2;1;414.018.787;21.368.584;0;1;0;0;11;0;0;0;0;0;2;6;14;7;0;2;0;150;105.952.826.415.094;790.100.705.199.242;28.125;333.665.886.052.458;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;Sarri������-Sant Ge;Sant Gervasi - Galvany
13506;1;2535;rent;60;1;2;2;414.010.465;21.628.244;0;1;0;0;11;0;1;0;2;0;2;21;73;3;0;0;2;710;126.251.766.552.901;783.794.891.602.528;42.25;374.360.435.380.318;0;0;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;1;Gr����;Vila de Gr����
13507;1;2530;rent;70;1;2;1;413.822.824;21.723.737;0;1;0;0;17;2;32;2;6;2;1;5;94;7;0;0;0;1413;111.439.875.362.319;783.597.458.172.157;361.428.571.428.571;358.747.933.967.221;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;Ciutat Vella;El Raval
13508;2;2920;rent;95;1;3;2;413.900.137;21.506.542;0;1;0;0;15;0;1;1;3;1;1;20;94;7;0;0;3;416;132.785.027.355.623;797.933.889.526.233;307.368.421.052.632;342.546.200.366.179;0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;Eixample;L'Antiga Esquerra de l'Eixample
13509;3;2750;rent;54;1;2;2;413.887.086;21.731.494;0;1;0;0;20;2;8;1;3;2;18;11;92;3;0;0;2;1104;155.167.659.786.477;791.935.619.066.062;509.259.259.259.259;393.037.214.409.634;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
