Unnamed: 0,floor,price,operation,size,exterior,rooms,bathrooms,latitude,longitude,newDevelopment,hasLift,topNewDevelopment,isParkingSpaceIncludedInPrice,numero_bancos_cercanos,numero_starbucks_cercanos,numero_atractivos_cercanos,numero_buenasmigas_cercanos,numero_clubesnocturnos_cercanos,numero_mcdonalds_cercanos,numero_metro_cercanos,numero_parking_cercanos,numero_parkingbici_cercanos,numero_parques_cercanos,numero_playas_cercanos,numero_santagloria_cercanos,numero_vivari_cercanos,num_airbnbs_500,media_precios_airbnbs_500,log_price,price_m2,log_price_m2,propertyType_chalet,propertyType_duplex,propertyType_flat,propertyType_penthouse,status_good,status_newdevelopment,num_airbnbs_500_mas_de_cero,media_precios_airbnbs_500_mas_de_cero,numero_bancos_cercanos_mas_de_cero,numero_starbucks_cercanos_mas_de_cero,numero_atractivos_cercanos_mas_de_cero,numero_buenasmigas_cercanos_mas_de_cero,numero_clubesnocturnos_cercanos_mas_de_cero,numero_mcdonalds_cercanos_mas_de_cero,numero_metro_cercanos_mas_de_cero,numero_parking_cercanos_mas_de_cero,numero_parkingbici_cercanos_mas_de_cero,numero_parques_cercanos_mas_de_cero,numero_playas_cercanos_mas_de_cero,numero_santagloria_cercanos_mas_de_cero,numero_vivari_cercanos_mas_de_cero,district_Ciutat Vella,district_Eixample,district_Gracia,district_Horta-Guinardo,district_Les Corts,district_Nou Barris,district_Sant Andreu,district_Sant Marti,district_Sants-Montjuic,district_Sarria-Sant Gervasi
11625,3.0,1395.0,rent,45.0,1,2,1,41386358,21772521,0,0,0,0,18,2,29,2,2,0,3,7,98,4,0,0,2,1368,114488741682975.0,724064969425547,31.0,343398720448515.0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11626,4.0,1400.0,rent,42.0,1,1,1,413797363,21922469,0,1,0,0,4,0,3,0,1,0,0,3,47,2,0,0,0,388,809904792682927.0,724422751560335,333333333333333.0,350655789731998.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11627,2.0,1225.0,rent,42.0,1,1,1,41379605,2192133,0,1,0,0,4,0,3,0,2,0,0,4,49,2,0,0,0,394,817239592814371.0,711069612297883,291666666666667.0,337302650469546.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11628,2.0,1500.0,rent,54.0,1,1,1,413790591,21734297,0,1,0,0,11,1,19,0,7,1,2,9,77,6,0,0,0,1327,113950682539683.0,73132203870903,277777777777778.0,332423634052603.0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11629,5.0,975.0,rent,40.0,1,1,1,413854848,21832837,0,1,0,0,6,0,21,0,0,1,3,6,90,3,0,0,1,903,107358314285714.0,688243747099785,24375.0,319355801688391.0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11630,4.0,1250.0,rent,52.0,1,2,1,413788807,21654236,0,0,0,0,11,0,8,0,0,0,1,10,93,12,0,0,1,1053,996369666666667.0,713089883029635,240384615384615.0,317965511171492.0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11631,1.0,1250.0,rent,47.0,1,1,1,413922416,21562121,0,1,0,0,13,1,3,1,4,1,2,37,68,4,0,0,1,718,160455608843537.0,713089883029635,265957446808511.0,328075122858629.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11632,5.0,1350.0,rent,33.0,1,1,2,413773404,21882602,0,0,0,0,4,0,1,1,2,1,0,8,46,1,0,0,0,358,828408953642384.0,720785987143248,409090909090909.0,371135230996599.0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11633,5.0,1150.0,rent,37.0,1,1,1,41387042,21828705,0,1,0,0,6,0,22,0,0,0,2,7,94,3,0,0,1,857,105158792833876.0,70475172213573,310810810810811.0,343659930871307.0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11634,5.0,1350.0,rent,65.0,0,3,1,41369827,21446746,0,1,0,0,1,0,4,0,3,0,1,5,32,9,0,0,3,208,895921324840764.0,720785987143248,207692307692308.0,303347260153684.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11635,3.0,1458.0,rent,34.0,1,2,1,413742506,21550855,0,1,0,0,4,0,4,0,2,0,1,11,69,3,0,0,1,463,120583919354839.0,72848209125686,428823529411765.0,375846038795244.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11636,0.5,1495.0,rent,42.0,1,1,1,414054716,21769385,0,1,0,0,11,1,3,1,0,1,3,11,77,7,0,0,2,872,1615166374829.0,730988148582479,355952380952381.0,357221186754142.0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11637,2.0,1500.0,rent,50.0,1,2,1,413824142,21921982,0,1,0,0,3,0,15,0,1,0,1,5,46,3,1,0,0,277,819125502183406.0,73132203870903,30.0,340119738166216.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11638,2.0,1000.0,rent,45.0,1,1,1,413787536,21665207,0,0,0,0,11,0,8,0,1,1,3,10,98,9,0,0,1,1057,988790842236025.0,690775527898214,222222222222222.0,310109278921182.0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11639,0.5,1050.0,rent,53.0,0,1,1,41383185,21669696,0,0,0,0,9,3,13,2,3,1,7,7,109,8,0,0,0,1261,123548973930348.0,695654544315157,19811320754717.0,298625352959945.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11640,1.0,1400.0,rent,65.0,1,2,1,413723611,21680766,0,1,0,0,6,0,3,0,4,1,3,7,40,8,0,0,1,665,112806922264151.0,724422751560335,215384615384615.0,306984024570771.0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11641,1.0,1300.0,rent,53.0,1,1,1,413826514,21733406,0,1,0,0,19,3,32,2,7,2,2,5,87,7,0,0,0,1455,11267515030837.0,717011954344963,245283018867925.0,319982762989751.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11642,1.0,1400.0,rent,80.0,1,2,2,413781297,21489464,0,1,0,0,10,0,2,1,1,0,4,4,69,3,0,1,1,549,129494792776524.0,724422751560335,17.5,286220088092947.0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
11643,1.0,1400.0,rent,55.0,1,2,1,413808578,21495327,0,1,0,0,9,0,1,0,4,0,2,6,67,4,0,1,1,553,122708038478747.0,724422751560335,254545454545455.0,323689433037088.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
11644,0.0,979.0,rent,86.0,1,0,1,414037016,21580907,0,0,0,0,8,0,1,0,2,1,1,13,61,2,0,0,1,580,116112335294118.0,688653164253051,113837209302326.0,2432184346277.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
11645,1.0,1400.0,rent,80.0,1,2,2,413781297,21489464,0,1,0,0,10,0,2,1,1,0,4,4,69,3,0,1,1,549,129494792776524.0,724422751560335,17.5,286220088092947.0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
11646,1.0,1400.0,rent,65.0,1,2,1,413723611,21680766,0,1,0,0,6,0,3,0,4,1,3,7,40,8,0,0,1,665,112806922264151.0,724422751560335,215384615384615.0,306984024570771.0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11647,4.0,1390.0,rent,55.0,0,1,1,414096234,21778455,0,1,0,0,11,0,0,0,0,0,2,7,64,2,0,0,4,619,147088805447471.0,723705902612474,252727272727273.0,322972584089227.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11648,5.0,1100.0,rent,40.0,1,1,1,41376857,21890313,0,0,0,0,4,0,1,1,2,0,0,7,43,0,0,0,0,337,833944519298246.0,700306545878646,27.5,331418600467253.0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11649,3.0,1100.0,rent,63.0,1,2,1,414047153,21697876,0,0,0,0,12,1,4,1,1,1,2,12,86,8,0,1,2,703,152697597246127.0,700306545878646,174603174603175.0,285993073239493.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
11650,1.0,1430.0,rent,45.0,1,1,1,414040636,21385603,0,1,0,0,8,0,0,0,0,0,2,8,13,3,0,2,0,190,105823505343511.0,726542972325395,317777777777778.0,345876723348363.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11651,0.0,1450.0,rent,93.0,1,2,2,414195982,21751523,0,0,0,0,5,0,0,0,0,0,2,6,23,5,0,0,0,98,767125142857143.0,727931883541462,155913978494624.0,274671934226136.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11652,0.0,820.0,rent,27.0,1,0,1,414237813,21735717,0,1,0,0,2,0,0,0,0,0,2,5,17,1,0,0,1,70,588690740740741.0,67093043402583,303703703703704.0,341346747425397.0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11653,2.0,1300.0,rent,70.0,1,2,1,413721092,21356732,0,0,0,0,12,0,0,0,0,0,3,3,35,11,0,0,0,246,792808729411765.0,717011954344963,185714285714286.0,292162430140027.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11654,0.0,1470.0,rent,77.0,1,2,1,414025641,21664447,0,1,0,0,13,0,2,0,2,0,3,17,82,7,0,1,2,541,12646552195122.0,729301767977278,190909090909091.0,29492122579191.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
11655,6.0,1290.0,rent,40.0,1,1,1,414082588,21760863,0,1,0,0,12,0,0,0,0,0,3,9,73,1,0,0,5,766,158413109062003.0,716239749735572,32.25,347351804324178.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11656,1.0,995.0,rent,30.0,1,0,1,413689301,21347551,0,0,0,0,9,0,0,0,0,0,2,4,33,12,0,0,1,109,836981013333333.0,690274273715859,331666666666667.0,350154535549644.0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11657,1.0,1050.0,rent,46.0,1,2,1,413793701,21648179,0,0,0,0,5,0,8,0,1,0,1,10,85,12,0,0,0,1098,101979654846336.0,695654544315157,228260869565217.0,312790404666247.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11658,-0.5,1050.0,rent,70.0,0,3,1,414223785,21463085,0,1,0,0,2,0,0,0,0,0,2,6,3,7,0,0,0,50,6810686.0,695654544315157,15.0,270805020110221.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11659,5.0,1050.0,rent,76.0,1,1,1,413800397,21591879,0,0,0,0,9,0,0,0,4,0,3,14,72,7,0,0,0,959,122387425680934.0,695654544315157,138157894736842.0,262581210286524.0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11660,3.0,990.0,rent,35.0,1,1,1,41380956,2189026,0,0,0,0,4,0,7,0,2,1,2,7,48,3,0,0,0,440,80183645325779.0,689770494312864,282857142857143.0,334235688163922.0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11661,6.0,1405.0,rent,45.0,1,1,1,413970276,21915097,0,1,0,0,4,0,1,0,4,0,4,2,93,6,0,0,0,159,125141888721805.0,724779258176785,312222222222222.0,344113009199753.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11662,0.0,1400.0,rent,60.0,0,1,1,413929896,21806231,0,0,0,0,8,0,3,0,0,0,2,13,109,4,0,0,2,561,130200752606635.0,724422751560335,233333333333333.0,314988295338125.0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11663,0.5,1300.0,rent,59.0,1,3,1,413724854,21604725,0,0,0,0,4,0,2,1,2,0,2,4,62,6,0,0,1,669,107982241044776.0,717011954344963,220338983050847.0,309258209954391.0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11664,2.0,1450.0,rent,75.0,1,1,1,413874218,2173586,0,0,0,0,18,4,15,1,3,2,14,7,83,5,0,0,3,1134,1397750239819.0,727931883541462,193333333333333.0,296183072187831.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11665,2.0,1250.0,rent,61.0,1,1,1,413852314,21761288,0,0,0,0,19,3,31,1,2,0,3,3,88,3,0,0,1,1462,116035157894737.0,713089883029635,204918032786885.0,302002496612304.0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11666,2.0,1100.0,rent,36.0,1,1,1,41388125,21781793,0,0,0,0,12,1,22,2,1,0,4,11,104,4,0,0,2,1143,115474717874396.0,700306545878646,305555555555556.0,341954652033035.0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11667,3.0,1500.0,rent,80.0,0,3,2,413818344,21298675,0,1,0,0,16,0,0,0,1,0,1,7,43,14,0,0,2,156,107101969230769.0,73132203870903,18.75,293119375241642.0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
11668,0.0,1300.0,rent,40.0,0,1,1,413813461,21306144,0,1,0,0,14,0,0,0,1,0,2,4,44,13,0,0,2,167,107322012698413.0,717011954344963,32.5,348124008933569.0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
11669,1.0,1250.0,rent,61.0,1,1,1,413821597,21754601,0,0,0,0,16,3,31,1,7,1,2,5,75,6,0,0,0,1611,12089808031746.0,713089883029635,204918032786885.0,302002496612304.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11670,2.0,1250.0,rent,61.0,1,1,1,413852314,21761288,0,0,0,0,19,3,31,1,2,0,3,3,88,3,0,0,1,1462,116035157894737.0,713089883029635,204918032786885.0,302002496612304.0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11671,2.0,1200.0,rent,50.0,1,1,1,413826996,21660792,0,0,0,0,5,3,11,2,2,1,4,9,99,7,0,0,0,1262,118526299901865.0,709007683577609,24.0,317805383034795.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11672,2.0,1100.0,rent,36.0,1,1,1,41388125,21781793,0,0,0,0,12,1,22,2,1,0,4,11,104,4,0,0,2,1143,115474717874396.0,700306545878646,305555555555556.0,341954652033035.0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11673,0.5,1300.0,rent,59.0,1,3,1,413724854,21604725,0,0,0,0,4,0,2,1,2,0,2,4,62,6,0,0,1,669,107982241044776.0,717011954344963,220338983050847.0,309258209954391.0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11674,2.0,1300.0,rent,40.0,1,0,1,413798433,21891329,0,0,0,0,4,0,4,0,2,1,1,6,54,3,0,0,0,428,816407022727273.0,717011954344963,32.5,348124008933569.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11675,0.0,1500.0,rent,85.0,1,2,1,41378964,2165182,0,0,0,0,9,0,7,0,0,0,1,10,87,11,0,0,1,1051,987847462686567.0,73132203870903,176470588235294.0,287056913059999.0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11676,3.0,1150.0,rent,35.0,1,0,1,413790853,2190976,0,0,0,0,4,0,3,1,3,0,0,6,50,2,0,0,0,402,819886146627566.0,70475172213573,328571428571429.0,349216915986788.0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11677,0.0,1445.0,rent,61.0,1,2,1,413787966,21652299,0,0,0,0,11,0,7,0,0,0,1,9,87,11,0,0,1,1041,986027823899371.0,727586460054653,236885245901639.0,316499073637322.0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11678,0.5,1100.0,rent,45.0,1,0,1,413791203,21750957,0,0,0,0,11,1,22,0,6,1,2,9,73,2,0,0,0,1307,119650347412008.0,700306545878646,244444444444444.0,319640296901614.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11679,5.0,1450.0,rent,60.0,1,2,1,413832581,21551053,0,1,0,0,10,0,0,0,5,0,2,10,80,4,0,0,2,781,128343809584665.0,727931883541462,241666666666667.0,318497427319252.0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11680,3.0,1300.0,rent,55.0,1,1,1,413780694,21811704,0,0,0,0,0,1,8,0,4,1,1,7,35,2,0,0,0,563,121271824468085.0,717011954344963,236363636363636.0,316278635821716.0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11681,2.0,1300.0,rent,86.0,1,3,1,414422575,21872518,0,1,0,0,0,0,1,0,0,0,1,2,15,13,0,0,0,36,633825714285714.0,717011954344963,151162790697674.0,271577224719612.0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11682,2.0,1300.0,rent,42.0,1,1,1,414029565,21510147,0,1,0,0,9,0,2,0,1,1,5,14,37,1,0,0,1,429,100675882093664.0,717011954344963,30952380952381.0,343244992516626.0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
11683,2.0,1195.0,rent,65.0,1,2,1,413786162,21642228,0,0,0,0,8,0,5,1,0,0,1,10,80,9,0,0,1,1085,103667323798359.0,708590146436561,183846153846154.0,291151419446997.0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11684,4.0,1500.0,rent,54.0,1,1,1,413889523,21630074,0,1,0,0,15,4,10,2,3,1,30,11,76,4,0,0,1,976,180318772932331.0,73132203870903,277777777777778.0,332423634052603.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11685,3.0,1490.0,rent,75.0,1,4,1,413737453,21677002,0,0,0,0,7,0,1,0,4,1,3,7,54,7,0,0,1,814,109245557829457.0,730653139893951,198666666666667.0,298904328540319.0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11686,2.0,1400.0,rent,70.0,1,3,1,413757429,21682724,0,0,0,0,8,0,3,0,4,1,3,9,73,6,0,0,1,1084,103939272511848.0,724422751560335,20.0,299573227355399.0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11687,4.0,1500.0,rent,88.0,1,2,2,413795097,21766593,0,1,0,0,12,1,23,1,6,1,2,8,62,1,0,0,0,1268,124024323287671.0,73132203870903,170454545454545.0,28358835726121.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11688,2.0,1090.0,rent,50.0,1,1,1,413795241,21656325,0,0,0,0,6,0,9,0,1,0,1,11,96,11,0,0,0,1085,101047835748792.0,699393297522319,21.8,308190996979504.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11689,5.0,1500.0,rent,75.0,1,2,1,414107795,2164979,0,1,0,0,8,0,1,0,1,0,1,6,39,5,0,0,1,204,112432438461538.0,73132203870903,20.0,299573227355399.0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
11690,1.0,1500.0,rent,78.0,1,2,1,413763287,21743463,0,1,0,0,1,0,6,0,8,1,4,11,55,4,0,0,0,816,121178832933105.0,73132203870903,192307692307692.0,295651156040071.0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11691,6.0,900.0,rent,25.0,1,0,1,413998396,21576502,0,1,0,0,15,1,4,1,1,2,3,43,88,1,0,0,2,804,137878549782293.0,680239476332431,36.0,358351893845611.0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
11692,1.0,1500.0,rent,65.0,1,2,1,413802595,21732459,0,1,0,0,14,2,28,1,6,1,2,7,85,4,0,0,0,1426,114062178840846.0,73132203870903,230769230769231.0,313883311719466.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11693,-1.0,1500.0,rent,65.0,0,3,2,414118802,21715389,0,0,0,0,5,0,2,0,0,0,1,10,36,4,0,0,2,302,117507410970464.0,73132203870903,230769230769231.0,313883311719466.0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11694,0.5,1150.0,rent,51.0,1,0,1,413790174,21730666,0,1,0,0,12,1,19,0,6,1,2,9,77,5,0,0,0,1317,114889777512438.0,70475172213573,225490196078431.0,311569158863297.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11695,5.0,1050.0,rent,43.0,1,1,1,413895768,21639491,0,1,0,0,18,4,11,2,3,1,38,9,80,6,0,0,0,953,190741802624672.0,695654544315157,244186046511628.0,319534532745801.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11696,0.5,1480.0,rent,65.0,0,1,1,413716041,21452931,0,1,0,0,4,0,5,0,3,0,2,7,41,5,0,0,3,318,102078666108787.0,729979736675816,227692307692308.0,312541009686252.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11697,2.0,1500.0,rent,90.0,1,3,2,414218865,21492679,0,0,0,0,1,0,0,0,0,0,1,3,2,4,0,0,0,63,823499372549019.0,73132203870903,166666666666667.0,281341071676004.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11698,0.0,1250.0,rent,52.0,1,2,1,413761529,21511748,0,0,0,0,3,0,3,1,1,0,3,9,69,3,0,0,2,522,131897527272727.0,713089883029635,240384615384615.0,317965511171492.0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11699,2.0,1100.0,rent,42.0,1,1,1,413894735,21750479,0,0,0,0,13,2,8,1,1,1,2,12,86,2,0,0,3,1135,14269166088993.0,700306545878646,261904761904762.0,326539584050309.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11700,0.5,1300.0,rent,65.0,0,2,2,413796043,21327259,0,1,0,0,13,0,0,0,1,0,2,3,34,12,0,0,2,173,105245561904762.0,717011954344963,20.0,299573227355399.0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11701,2.0,1400.0,rent,40.0,1,1,1,413814161,21771275,0,0,0,0,16,2,32,1,6,1,2,6,68,3,0,0,0,1576,124796203185247.0,724422751560335,35.0,355534806148941.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11702,2.0,1350.0,rent,41.0,1,1,1,413768736,21695497,0,1,0,0,8,0,5,0,4,1,3,11,69,6,0,0,1,1131,108223770709382.0,720785987143248,329268292682927.0,349428780472817.0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11703,0.0,900.0,rent,70.0,1,0,1,413636497,2138437,0,0,0,0,5,0,0,0,0,0,3,6,23,11,0,0,2,41,800831166666667.0,680239476332431,128571428571429.0,255389952127495.0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11704,4.0,1400.0,rent,65.0,1,1,1,413847391,21697309,0,1,0,0,21,4,22,1,2,2,15,6,101,5,0,0,0,1175,134245184137192.0,724422751560335,215384615384615.0,306984024570771.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11705,3.0,1250.0,rent,63.0,1,3,1,413779546,21243681,0,1,0,0,14,0,3,0,0,1,1,5,17,5,0,0,1,211,865952025641026.0,713089883029635,198412698412698.0,298776410390481.0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
11706,4.0,800.0,rent,35.0,1,1,1,413842893,21772349,0,0,0,0,18,2,33,1,3,1,2,4,85,3,0,0,1,1625,114461488942696.0,668461172766793,228571428571429.0,312926366617851.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
