floor,price,size,rooms,bathrooms,latitude,longitude,hasLift,isParkingSpaceIncludedInPrice,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,status_newdevelopment,status_renew,newDevelopment_True,topNewDevelopment_True,exterior_True
0.04,0.07142857142857142,0.03146067415730337,0.05,0.0625,413828655,2170302,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.07714285714285714,0.029213483146067417,0.05,0.125,413813132,21854877,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.06714285714285714,0.04868913857677903,0.075,0.1875,413935805,21503062,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.08,0.031835205992509365,0.05,0.125,413868975,21665337,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.08285714285714285,0.03895131086142322,0.05,0.125,413893311,21792588,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.08428571428571428,0.04119850187265917,0.075,0.125,413853884,21635538,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.07142857142857142,0.033707865168539325,0.05,0.125,413806327,21865855,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.07428571428571429,0.0449438202247191,0.075,0.125,413990546,21526482,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.07142857142857142,0.033707865168539325,0.05,0.125,413810264,2184456,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.07428571428571429,0.04868913857677903,0.1,0.1875,413755822,21071363,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.07714285714285714,0.026217228464419477,0.05,0.125,414044566,22053763,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.08071428571428571,0.03146067415730337,0.05,0.125,413840108,21607599,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.04681647940074907,0.1,0.0625,414225563,21844276,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06271428571428571,0.046067415730337076,0.1,0.125,414025704,21800032,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07914285714285714,0.033707865168539325,0.05,0.0625,413930005,2146248,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08571428571428572,0.04119850187265917,0.075,0.125,413947115,21509326,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07714285714285714,0.026217228464419477,0.05,0.125,4140746,22052379,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07128571428571429,0.03295880149812734,0.075,0.125,414033793,215322,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08571428571428572,0.026217228464419477,0.05,0.125,413847721,21780888,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08428571428571428,0.04906367041198502,0.075,0.125,413935765,21122336,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07657142857142857,0.0299625468164794,0.05,0.0625,413760918,21660085,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06357142857142857,0.03333333333333333,0.1,0.0625,413759788,215744,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06557142857142857,0.033707865168539325,0.075,0.0625,413999728,217544,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06771428571428571,0.02659176029962547,0.075,0.125,414009117,21524464,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07828571428571429,0.03670411985018727,0.075,0.125,413823362,21584944,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.078,0.0299625468164794,0.05,0.0625,413932718,21664293,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07171428571428572,0.028089887640449437,0.05,0.125,41383551,21633924,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.050187265917602995,0.1,0.125,414071156,21708867,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06428571428571428,0.023220973782771534,0.05,0.0625,413873671,2149081,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07771428571428571,0.033707865168539325,0.05,0.0625,413980406,21580521,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07357142857142857,0.026217228464419477,0.05,0.125,414012721,21744236,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06285714285714286,0.013108614232209739,0.0,0.0625,413756788,21909304,1,0,0,0,0,0,1,0,0,0,0,1
0.08,0.07142857142857142,0.043820224719101124,0.075,0.125,413907189,21706589,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07285714285714286,0.02247191011235955,0.025,0.0625,413806911,21797762,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07428571428571429,0.0651685393258427,0.1,0.125,414015444,21414478,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06857142857142857,0.035580524344569285,0.075,0.125,413995741,2147442,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.061714285714285715,0.022846441947565542,0.05,0.0625,413901161,21415757,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06271428571428571,0.031835205992509365,0.075,0.0625,413919546,21618873,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08,0.03295880149812734,0.075,0.125,413924728,21525351,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.07428571428571429,0.035580524344569285,0.075,0.125,413884598,2152046,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06571428571428571,0.026217228464419477,0.05,0.125,414064707,21608749,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08,0.04681647940074907,0.075,0.1875,413911706,21244582,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08,0.0898876404494382,0.125,0.1875,414101042,21362372,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.07428571428571429,0.04756554307116105,0.1,0.125,413882905,21319117,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08,0.04681647940074907,0.075,0.1875,413923774,21257555,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.07428571428571429,0.033707865168539325,0.075,0.125,414032289,21592732,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06857142857142857,0.048314606741573035,0.1,0.1875,414026436,21686128,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06285714285714286,0.028089887640449437,0.05,0.0625,414047816,21789593,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.03745318352059925,0.1,0.125,414016051,21609837,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08257142857142857,0.03745318352059925,0.05,0.125,41383931,20972949,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.07,0.039700374531835204,0.075,0.125,413941064,21546215,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07857142857142857,0.0700374531835206,0.1,0.125,413757523,21778429,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.024344569288389514,0.05,0.0625,413820816,21808797,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07,0.0449438202247191,0.075,0.125,413883759,21394864,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.08285714285714285,0.03745318352059925,0.1,0.125,414016985,21754552,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08148571428571429,0.052434456928838954,0.1,0.125,413920758,21370067,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.026217228464419477,0.05,0.0625,41403059,21523993,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.033707865168539325,0.05,0.125,4138346,21847618,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08,0.03895131086142322,0.05,0.125,413935568,21683107,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08285714285714285,0.04681647940074907,0.075,0.125,413855267,21632167,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08142857142857143,0.025093632958801498,0.05,0.0625,413918839,21664282,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07857142857142857,0.05580524344569288,0.075,0.1875,41401367,21256699,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.06571428571428571,0.040074906367041196,0.075,0.125,413810454,21302094,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.040074906367041196,0.075,0.125,413808998,21311486,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06571428571428571,0.04119850187265917,0.075,0.125,413836041,21776854,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06571428571428571,0.02247191011235955,0.05,0.0625,414039501,21578859,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07128571428571429,0.04119850187265917,0.075,0.125,41389557,21747588,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06857142857142857,0.05767790262172284,0.05,0.125,413826382,21773679,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.03333333333333333,0.075,0.125,413799146,21571775,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.01947565543071161,0.025,0.0625,41382279,21712803,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.026217228464419477,0.05,0.125,413825827,21867871,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06285714285714286,0.049812734082397,0.075,0.125,413781814,21521533,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06428571428571428,0.024344569288389514,0.025,0.0625,41391718,21722119,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07428571428571429,0.02247191011235955,0.05,0.0625,413957947,2169288,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07714285714285714,0.012359550561797753,0.025,0.0625,413772495,21896053,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06285714285714286,0.024344569288389514,0.025,0.0625,413831048,21787239,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06142857142857143,0.024344569288389514,0.05,0.125,413825909,21625393,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08571428571428572,0.025093632958801498,0.05,0.0625,412642964,19717025,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08071428571428571,0.031835205992509365,0.05,0.0625,413917579,21716215,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07714285714285714,0.02696629213483146,0.05,0.125,413840708,21862492,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.05093632958801498,0.075,0.125,414018474,21355966,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06857142857142857,0.026217228464419477,0.05,0.125,413992957,2171141,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.031835205992509365,0.075,0.0625,413813137,21779117,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.0951310861423221,0.15,0.1875,413983931,21270198,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06857142857142857,0.024344569288389514,0.05,0.1875,414033877,2202929,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08,0.033707865168539325,0.05,0.125,413876617,21663783,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08,0.03333333333333333,0.05,0.125,413851003,2166541,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.033707865168539325,0.05,0.125,41382118,21881624,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.06871428571428571,0.027715355805243445,0.05,0.125,413893887,21499033,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.04794007490636704,0.075,0.125,413888887,21725488,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06571428571428571,0.028089887640449437,0.05,0.125,413948036,21978706,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06857142857142857,0.042322097378277156,0.1,0.125,41389049,21254214,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07942857142857143,0.020599250936329586,0.05,0.0625,414027265,21367417,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08,0.03295880149812734,0.05,0.125,413784683,21781762,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06285714285714286,0.016853932584269662,0.05,0.0625,413997975,21215902,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08571428571428572,0.019850187265917602,0.025,0.0625,413964015,21456387,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06857142857142857,0.028089887640449437,0.05,0.0625,413988215,21640466,1,0,0,0,0,1,0,0,0,0,0,1
0.08,0.06571428571428571,0.026217228464419477,0.05,0.125,413585677,21182307,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.0299625468164794,0.075,0.125,413846385,21670593,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.03895131086142322,0.1,0.125,414010781,21755479,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08571428571428572,0.0299625468164794,0.05,0.125,415738699,24787985,1,1,0,0,0,1,0,0,0,0,0,1
0.08,0.07857142857142857,0.04269662921348315,0.05,0.125,414039397,21265364,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.08485714285714285,0.022846441947565542,0.025,0.0625,4138786,214195,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08571428571428572,0.056179775280898875,0.075,0.125,413873424,21815535,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06557142857142857,0.024344569288389514,0.05,0.0625,413888144,21407757,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06642857142857143,0.02397003745318352,0.075,0.125,413845346,21355309,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.065,0.018726591760299626,0.025,0.0625,413954189,21691955,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08328571428571428,0.027715355805243445,0.05,0.125,413974988,21965604,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06257142857142857,0.0299625468164794,0.075,0.0625,414000705,21464552,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06285714285714286,0.0299625468164794,0.05,0.0625,413781073,21590005,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07857142857142857,0.035955056179775284,0.05,0.125,413844106,2179786,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07714285714285714,0.027715355805243445,0.05,0.125,413918469,2150178,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08571428571428572,0.030711610486891385,0.05,0.0625,413874457,21682891,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07071428571428572,0.020224719101123594,0.05,0.125,413887876,21753022,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08,0.033707865168539325,0.1,0.125,413808452,21764633,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07428571428571429,0.0299625468164794,0.05,0.125,413863959,21766987,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06857142857142857,0.0599250936329588,0.05,0.125,413914872,21590237,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.01947565543071161,0.025,0.0625,413944073,21446217,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.062,0.0149812734082397,0.025,0.0625,413822621,21693175,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.062285714285714285,0.02247191011235955,0.025,0.0625,413959029,21218958,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.060571428571428575,0.02359550561797753,0.05,0.0625,413878483,2177008,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06571428571428571,0.04119850187265917,0.1,0.125,413798157,21582026,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06857142857142857,0.03745318352059925,0.1,0.125,414248606,21505824,0,0,0,0,0,1,0,0,0,0,0,1
0.08,0.07714285714285714,0.0348314606741573,0.05,0.125,413839205,21669995,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08571428571428572,0.029213483146067417,0.05,0.125,413864702,21781465,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07857142857142857,0.031835205992509365,0.05,0.125,413843207,21844302,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07428571428571429,0.04082397003745318,0.075,0.125,413876919,21503029,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06571428571428571,0.056179775280898875,0.1,0.125,41392853,2154661,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06571428571428571,0.020599250936329586,0.05,0.0625,413969453,21640464,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08557142857142858,0.03745318352059925,0.1,0.125,414066553,21671972,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08285714285714285,0.056179775280898875,0.1,0.125,414022536,21465323,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07428571428571429,0.024344569288389514,0.05,0.125,413935611,21679349,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.077,0.06367041198501873,0.125,0.1875,413775923,21688277,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07857142857142857,0.054307116104868915,0.1,0.125,414049191,21762293,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06571428571428571,0.050187265917602995,0.075,0.125,414733038,20923138,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.08171428571428571,0.03295880149812734,0.05,0.125,414041984,22003545,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.0449438202247191,0.1,0.125,413889197,21749554,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.021348314606741574,0.05,0.0625,413976057,21650226,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08571428571428572,0.02696629213483146,0.05,0.0625,413791625,21868867,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.06271428571428571,0.03258426966292135,0.075,0.125,413868018,21388246,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.03220973782771536,0.075,0.125,413938866,21438218,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07442857142857143,0.021722846441947566,0.05,0.0625,41383669,21623612,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08185714285714285,0.025842696629213482,0.05,0.125,413826989,21628889,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.02247191011235955,0.025,0.0625,413998834,22056362,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07385714285714286,0.025842696629213482,0.05,0.125,413864782,21623485,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07571428571428572,0.07677902621722846,0.125,0.1875,414032366,21423368,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08362857142857143,0.04906367041198502,0.1,0.125,414135737,21939992,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06857142857142857,0.02659176029962547,0.075,0.125,414127777,21406417,1,1,0,0,1,0,0,0,0,0,0,1
0.12,0.06857142857142857,0.04269662921348315,0.1,0.125,414846494,20705573,1,1,0,0,1,0,0,0,0,0,0,1
0.12,0.08,0.031835205992509365,0.05,0.125,414064268,22042027,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08114285714285714,0.018726591760299626,0.025,0.0625,413882495,21661663,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06557142857142857,0.0149812734082397,0.05,0.0625,414043793,215422,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06571428571428571,0.054307116104868915,0.1,0.125,414729246,20790122,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08142857142857143,0.09363295880149813,0.025,0.0625,413935451,21204349,1,0,0,0,0,1,0,0,0,0,0,1
0.12,0.07797142857142857,0.052059925093632956,0.125,0.1875,413891468,21391625,1,1,0,0,1,0,0,0,0,0,0,1
0.12,0.07885714285714286,0.02359550561797753,0.025,0.0625,41401255,21556435,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07185714285714286,0.02846441947565543,0.05,0.0625,413962749,21744522,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07957142857142857,0.030337078651685393,0.05,0.125,413873059,21801927,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07142857142857142,0.020224719101123594,0.05,0.0625,413801263,21781274,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06857142857142857,0.031835205992509365,0.075,0.125,413981705,21662949,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08385714285714285,0.024719101123595506,0.025,0.0625,413985054,21581641,0,0,0,0,0,1,0,0,0,0,0,1
0.12,0.06957142857142858,0.040074906367041196,0.075,0.125,41379288,21790104,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.062142857142857146,0.026217228464419477,0.075,0.0625,413974081,2156648,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07428571428571429,0.02546816479400749,0.075,0.0625,413811129,21793046,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06657142857142857,0.031835205992509365,0.05,0.0625,413798064,21529653,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08,0.0348314606741573,0.05,0.125,413880431,21674806,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06971428571428571,0.026217228464419477,0.05,0.125,414027324,21750509,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06428571428571428,0.022846441947565542,0.05,0.0625,413803112,21583493,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07142857142857142,0.0449438202247191,0.025,0.0625,413859153,2181689,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08348571428571429,0.0749063670411985,0.05,0.1875,41391769,21493541,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07428571428571429,0.02247191011235955,0.025,0.0625,41394108,21607169,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06271428571428571,0.04157303370786517,0.075,0.125,413896511,21706898,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06857142857142857,0.0299625468164794,0.075,0.125,413996329,21835203,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06271428571428571,0.04307116104868914,0.075,0.0625,413905838,21751163,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06271428571428571,0.02883895131086142,0.075,0.0625,414032193,21772714,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08571428571428572,0.018726591760299626,0.025,0.0625,413829363,21868424,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06371428571428571,0.024344569288389514,0.05,0.0625,414088024,21764345,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08142857142857143,0.024344569288389514,0.025,0.0625,413965852,21228038,1,0,0,0,0,1,0,0,0,0,0,1
0.12,0.08,0.026217228464419477,0.075,0.0625,412677995,1979301,0,1,0,0,1,0,0,0,0,0,0,1
0.12,0.08285714285714285,0.0898876404494382,0.125,0.1875,41394535,21557992,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07142857142857142,0.05730337078651685,0.075,0.125,413859291,21243454,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07,0.033707865168539325,0.075,0.125,413996101,2145751,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07142857142857142,0.05468164794007491,0.075,0.125,412681052,19974132,0,1,0,0,0,1,0,0,0,0,0,1
0.12,0.06571428571428571,0.03146067415730337,0.1,0.125,414194667,21814772,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07371428571428572,0.06741573033707865,0.1,0.1875,414050113,21404887,1,1,0,0,1,0,0,0,0,0,0,1
0.12,0.08571428571428572,0.026217228464419477,0.075,0.125,412665757,19718242,0,1,0,0,1,0,0,0,0,0,0,1
0.12,0.06542857142857143,0.026217228464419477,0.05,0.125,413955551,21770079,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06571428571428571,0.039700374531835204,0.075,0.125,413738083,21506326,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06285714285714286,0.028089887640449437,0.075,0.125,414032139,21678199,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08,0.07116104868913857,0.1,0.125,413855297,21672586,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06285714285714286,0.028089887640449437,0.05,0.125,414116275,21744248,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06571428571428571,0.03745318352059925,0.1,0.125,414201987,21811281,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06857142857142857,0.048314606741573035,0.1,0.1875,414021013,21704793,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06285714285714286,0.031835205992509365,0.075,0.125,41386197,21768025,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07142857142857142,0.03745318352059925,0.075,0.0625,414038278,21374001,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06571428571428571,0.03220973782771536,0.075,0.125,413881957,2195583,1,1,0,0,1,0,0,0,0,0,0,1
0.12,0.08,0.04531835205992509,0.075,0.125,41386192,21689777,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06857142857142857,0.02247191011235955,0.05,0.0625,413983145,2199988,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06857142857142857,0.03745318352059925,0.125,0.125,414067551,21817735,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08148571428571429,0.052434456928838954,0.1,0.125,41392982,21397307,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07428571428571429,0.05355805243445693,0.075,0.125,413948861,2158781,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06571428571428571,0.058426966292134834,0.025,0.0625,413937927,21896419,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06857142857142857,0.0348314606741573,0.075,0.125,414023257,21477423,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08,0.027715355805243445,0.05,0.0625,413865115,21312232,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07428571428571429,0.0651685393258427,0.1,0.125,414017537,21401596,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07142857142857142,0.0299625468164794,0.075,0.1875,41379392,21774359,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07714285714285714,0.052808988764044947,0.075,0.125,413906028,21711277,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07142857142857142,0.05692883895131086,0.075,0.125,413871908,21251514,1,1,0,0,1,0,0,0,0,0,0,1
0.12,0.06271428571428571,0.03445692883895131,0.075,0.125,41398428,21701805,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07522857142857142,0.040074906367041196,0.075,0.125,413806489,21780895,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.077,0.048314606741573035,0.075,0.125,414020466,21674856,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07971428571428571,0.026217228464419477,0.05,0.0625,413897276,21456536,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07714285714285714,0.04868913857677903,0.075,0.1875,413879427,21730245,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08285714285714285,0.028089887640449437,0.075,0.125,413941783,21255581,1,1,0,0,1,0,0,0,0,0,0,1
0.12,0.06271428571428571,0.024344569288389514,0.05,0.125,413814569,21634412,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.062142857142857146,0.024719101123595506,0.05,0.125,413810451,2162721,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08142857142857143,0.02958801498127341,0.05,0.0625,413804745,21819839,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06485714285714286,0.022846441947565542,0.05,0.0625,413798051,21631915,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06428571428571428,0.056179775280898875,0.05,0.0625,413826724,21800471,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.06957142857142858,0.040074906367041196,0.075,0.125,413793855,21791956,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07428571428571429,0.028089887640449437,0.05,0.0625,414021428,2172765,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08,0.02659176029962547,0.05,0.0625,413812885,2180815,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08285714285714285,0.03895131086142322,0.05,0.125,413897656,2178793,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07142857142857142,0.03745318352059925,0.1,0.125,413834725,21746021,1,0,0,0,1,0,0,0,0,0,0,1
